time_s,lat,lon,heading_deg,gps_speed_mps,turn_rate_dps,fix_quality,num_sats,hdop,throttle_ppm,steering_ppm,ch3_ppm,ch4_ppm,ch5_ppm,ch6_ppm,ch7_ppm,ch8_ppm,mode
9.300,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
9.350,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
9.400,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
9.450,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
9.500,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
9.550,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
9.600,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
9.650,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
9.700,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
9.750,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
9.800,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
9.850,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
9.900,20.7276986667,-103.5668016667,293.72,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
9.950,20.7276986667,-103.5668016667,293.72,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
10.000,20.7276986667,-103.5668016667,293.72,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
10.050,20.7276986667,-103.5668016667,293.72,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
10.100,20.7276986667,-103.5668016667,293.72,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
10.150,20.7276986667,-103.5668016667,293.72,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
10.200,20.7276986667,-103.5668016667,293.72,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
10.250,20.7276986667,-103.5668016667,293.72,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
10.300,20.7276986667,-103.5668016667,293.72,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
10.350,20.7276986667,-103.5668016667,293.72,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
10.400,20.7276986667,-103.5668016667,293.72,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
10.450,20.7276986667,-103.5668016667,293.72,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
10.500,20.7276986667,-103.5668016667,293.72,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
10.550,20.7276986667,-103.5668016667,293.72,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
10.600,20.7276986667,-103.5668016667,293.72,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
10.650,20.7276986667,-103.5668016667,293.72,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
10.700,20.7276986667,-103.5668016667,293.72,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
10.750,20.7276986667,-103.5668016667,293.72,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
10.800,20.7276986667,-103.5668016667,293.72,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
10.850,20.7276986667,-103.5668016667,293.72,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
10.900,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
10.950,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
11.000,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
11.050,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
11.100,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
11.150,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
11.200,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
11.250,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
11.300,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
11.350,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
11.400,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
11.450,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
11.500,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
11.550,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
11.600,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
11.650,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
11.700,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
11.750,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
11.800,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
11.850,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
11.900,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
11.950,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
12.000,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
12.050,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
12.100,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
12.150,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
12.200,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
12.250,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
12.300,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
12.350,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
12.400,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
12.450,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
12.500,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
12.550,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
12.600,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
12.650,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
12.700,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
12.750,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
12.800,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
12.850,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
12.900,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
12.950,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
13.000,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
13.050,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
13.100,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
13.150,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
13.200,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
13.250,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
13.300,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
13.350,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
13.400,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
13.450,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
13.500,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
13.550,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
13.600,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
13.650,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
13.700,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
13.750,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
13.800,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
13.850,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
13.900,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
13.950,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
14.000,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
14.050,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1500,1500,1939,1939,1500,1939,MANUAL
14.100,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1583,1500,1939,1939,1500,1939,MANUAL
14.150,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1798,1555,1939,1939,1500,1939,MANUAL
14.200,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1939,1566,1939,1939,1500,1939,MANUAL
14.250,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1939,1569,1939,1939,1500,1939,MANUAL
14.300,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1939,1568,1939,1939,1500,1939,MANUAL
14.350,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1939,1568,1939,1939,1500,1939,MANUAL
14.400,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1939,1569,1939,1939,1500,1939,MANUAL
14.450,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1939,1571,1939,1939,1500,1939,MANUAL
14.500,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1939,1571,1939,1939,1500,1939,MANUAL
14.550,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1939,1571,1939,1939,1500,1939,MANUAL
14.600,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1939,1573,1939,1939,1500,1939,MANUAL
14.650,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1939,1574,1939,1939,1500,1939,MANUAL
14.700,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1939,1575,1939,1939,1500,1939,MANUAL
14.750,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1939,1578,1939,1939,1500,1939,MANUAL
14.800,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1939,1579,1939,1939,1500,1939,MANUAL
14.850,20.7276986667,-103.5668016667,293.43,0.0000,0.00,0,0,99.9,1500,1500,1939,1581,1939,1939,1500,1939,MANUAL
14.900,20.7277001667,-103.5668051667,292.46,0.4005,0.00,0,0,99.9,1500,1500,1939,1582,1939,1939,1500,1939,MANUAL
14.950,20.7277001667,-103.5668051667,292.46,0.4005,0.00,0,0,99.9,1500,1500,1939,1582,1939,1939,1500,1939,MANUAL
15.000,20.7277001667,-103.5668051667,292.46,0.4005,0.00,0,0,99.9,1500,1500,1939,1582,1939,1939,1500,1939,MANUAL
15.050,20.7277001667,-103.5668051667,292.46,0.4005,0.00,0,0,99.9,1500,1500,1939,1582,1939,1939,1500,1939,MANUAL
15.100,20.7277001667,-103.5668051667,292.46,0.4005,0.00,0,0,99.9,1500,1500,1939,1582,1939,1939,1500,1939,MANUAL
15.150,20.7277001667,-103.5668051667,292.46,0.4005,0.00,0,0,99.9,1500,1500,1939,1583,1939,1939,1500,1939,MANUAL
15.200,20.7277001667,-103.5668051667,292.46,0.4005,0.00,0,0,99.9,1500,1500,1939,1583,1939,1939,1500,1939,MANUAL
15.250,20.7277001667,-103.5668051667,292.46,0.4005,0.00,0,0,99.9,1500,1500,1939,1583,1939,1939,1500,1939,MANUAL
15.300,20.7277001667,-103.5668051667,292.46,0.4005,0.00,0,0,99.9,1500,1500,1939,1582,1939,1939,1500,1939,MANUAL
15.350,20.7277001667,-103.5668051667,292.46,0.4005,0.00,0,0,99.9,1500,1500,1939,1582,1939,1939,1500,1939,MANUAL
15.400,20.7277001667,-103.5668051667,292.46,0.4005,0.00,0,0,99.9,1500,1500,1939,1582,1939,1939,1500,1939,MANUAL
15.450,20.7277001667,-103.5668051667,292.46,0.4005,0.00,0,0,99.9,1500,1500,1939,1582,1939,1939,1500,1939,MANUAL
15.500,20.7277001667,-103.5668051667,292.46,0.4005,0.00,0,0,99.9,1500,1500,1939,1581,1939,1939,1500,1939,MANUAL
15.550,20.7277001667,-103.5668051667,292.46,0.4005,0.00,0,0,99.9,1500,1500,1939,1581,1939,1939,1500,1939,MANUAL
15.600,20.7277001667,-103.5668051667,292.46,0.4005,0.00,0,0,99.9,1500,1500,1939,1581,1939,1939,1500,1939,MANUAL
15.650,20.7277001667,-103.5668051667,292.46,0.4005,0.00,0,0,99.9,1500,1500,1939,1581,1939,1939,1500,1939,MANUAL
15.700,20.7277001667,-103.5668051667,292.46,0.4005,0.00,0,0,99.9,1500,1500,1939,1581,1939,1939,1500,1939,MANUAL
15.750,20.7277001667,-103.5668051667,292.46,0.4005,0.00,0,0,99.9,1500,1500,1939,1581,1939,1939,1500,1939,MANUAL
15.800,20.7277001667,-103.5668051667,292.46,0.4005,0.00,0,0,99.9,1500,1500,1939,1581,1939,1939,1500,1939,MANUAL
15.850,20.7277001667,-103.5668051667,292.46,0.4005,0.00,0,0,99.9,1500,1500,1939,1581,1939,1939,1500,1939,MANUAL
15.900,20.7277046667,-103.5668168333,292.19,1.7122,0.00,0,0,99.9,1500,1500,1939,1581,1939,1939,1500,1939,MANUAL
15.950,20.7277046667,-103.5668168333,292.19,1.7122,0.00,0,0,99.9,1500,1500,1939,1581,1939,1939,1500,1939,MANUAL
16.000,20.7277046667,-103.5668168333,292.19,1.7122,0.00,0,0,99.9,1500,1500,1939,1582,1939,1939,1500,1939,MANUAL
16.050,20.7277046667,-103.5668168333,292.19,1.7122,0.00,0,0,99.9,1500,1500,1939,1582,1939,1939,1500,1939,MANUAL
16.100,20.7277046667,-103.5668168333,292.19,1.7122,0.00,0,0,99.9,1500,1500,1939,1582,1939,1939,1500,1939,MANUAL
16.150,20.7277046667,-103.5668168333,292.19,1.7122,0.00,0,0,99.9,1500,1500,1939,1582,1939,1939,1500,1939,MANUAL
16.200,20.7277046667,-103.5668168333,292.19,1.7122,0.00,0,0,99.9,1500,1500,1939,1583,1939,1939,1500,1939,MANUAL
16.250,20.7277046667,-103.5668168333,292.19,1.7122,0.00,0,0,99.9,1500,1500,1939,1583,1939,1939,1500,1939,MANUAL
16.300,20.7277046667,-103.5668168333,292.19,1.7122,0.00,0,0,99.9,1500,1500,1939,1584,1939,1939,1500,1939,MANUAL
16.350,20.7277046667,-103.5668168333,292.19,1.7122,0.00,0,0,99.9,1500,1500,1939,1584,1939,1939,1500,1939,MANUAL
16.400,20.7277046667,-103.5668168333,292.19,1.7122,0.00,0,0,99.9,1500,1500,1939,1584,1939,1939,1500,1939,MANUAL
16.450,20.7277046667,-103.5668168333,292.19,1.7122,0.00,0,0,99.9,1500,1500,1939,1584,1939,1939,1500,1939,MANUAL
16.500,20.7277046667,-103.5668168333,292.19,1.7122,0.00,0,0,99.9,1500,1500,1939,1584,1939,1939,1500,1939,MANUAL
16.550,20.7277046667,-103.5668168333,292.19,1.7122,0.00,0,0,99.9,1500,1500,1939,1584,1939,1939,1500,1939,MANUAL
16.600,20.7277046667,-103.5668168333,292.19,1.7122,0.00,0,0,99.9,1500,1500,1939,1584,1939,1939,1500,1939,MANUAL
16.650,20.7277046667,-103.5668168333,292.19,1.7122,0.00,0,0,99.9,1500,1500,1939,1585,1939,1939,1500,1939,MANUAL
16.700,20.7277046667,-103.5668168333,292.19,1.7122,0.00,0,0,99.9,1500,1500,1939,1585,1939,1939,1500,1939,MANUAL
16.750,20.7277046667,-103.5668168333,292.19,1.7122,0.00,0,0,99.9,1500,1500,1939,1585,1939,1939,1500,1939,MANUAL
16.800,20.7277046667,-103.5668168333,292.19,1.7122,0.00,0,0,99.9,1500,1500,1939,1585,1939,1939,1500,1939,MANUAL
16.850,20.7277046667,-103.5668168333,292.19,1.7122,0.00,0,0,99.9,1500,1500,1939,1585,1939,1939,1500,1939,MANUAL
16.900,20.7277093333,-103.5668288333,292.46,2.6647,0.00,0,0,99.9,1500,1500,1939,1585,1939,1939,1500,1939,MANUAL
16.950,20.7277093333,-103.5668288333,292.46,2.6647,0.00,0,0,99.9,1500,1500,1939,1585,1939,1939,1500,1939,MANUAL
17.000,20.7277093333,-103.5668288333,292.46,2.6647,0.00,0,0,99.9,1500,1500,1939,1585,1939,1939,1500,1939,MANUAL
17.050,20.7277093333,-103.5668288333,292.46,2.6647,0.00,0,0,99.9,1500,1500,1939,1586,1939,1939,1500,1939,MANUAL
17.100,20.7277093333,-103.5668288333,292.46,2.6647,0.00,0,0,99.9,1500,1500,1939,1586,1939,1939,1500,1939,MANUAL
17.150,20.7277093333,-103.5668288333,292.46,2.6647,0.00,0,0,99.9,1500,1500,1939,1586,1939,1939,1500,1939,MANUAL
17.200,20.7277093333,-103.5668288333,292.46,2.6647,0.00,0,0,99.9,1500,1500,1939,1586,1939,1939,1500,1939,MANUAL
17.250,20.7277093333,-103.5668288333,292.46,2.6647,0.00,0,0,99.9,1500,1500,1939,1586,1939,1939,1500,1939,MANUAL
17.300,20.7277093333,-103.5668288333,292.46,2.6647,0.00,0,0,99.9,1500,1500,1939,1587,1939,1939,1500,1939,MANUAL
17.350,20.7277093333,-103.5668288333,292.46,2.6647,0.00,0,0,99.9,1500,1500,1939,1587,1939,1939,1500,1939,MANUAL
17.400,20.7277093333,-103.5668288333,292.46,2.6647,0.00,0,0,99.9,1500,1500,1939,1587,1939,1939,1500,1939,MANUAL
17.450,20.7277093333,-103.5668288333,292.46,2.6647,0.00,0,0,99.9,1500,1500,1939,1587,1939,1939,1500,1939,MANUAL
17.500,20.7277093333,-103.5668288333,292.46,2.6647,0.00,0,0,99.9,1500,1500,1939,1587,1939,1939,1500,1939,MANUAL
17.550,20.7277093333,-103.5668288333,292.46,2.6647,0.00,0,0,99.9,1500,1500,1939,1587,1939,1939,1500,1939,MANUAL
17.600,20.7277093333,-103.5668288333,292.46,2.6647,0.00,0,0,99.9,1500,1500,1939,1587,1939,1939,1500,1939,MANUAL
17.650,20.7277093333,-103.5668288333,292.46,2.6647,0.00,0,0,99.9,1500,1500,1939,1587,1939,1939,1500,1939,MANUAL
17.700,20.7277093333,-103.5668288333,292.46,2.6647,0.00,0,0,99.9,1500,1500,1939,1587,1939,1939,1500,1939,MANUAL
17.750,20.7277093333,-103.5668288333,292.46,2.6647,0.00,0,0,99.9,1500,1500,1939,1587,1939,1939,1500,1939,MANUAL
17.800,20.7277093333,-103.5668288333,292.46,2.6647,0.00,0,0,99.9,1500,1500,1939,1587,1939,1939,1500,1939,MANUAL
17.850,20.7277093333,-103.5668288333,292.46,2.6647,0.00,0,0,99.9,1500,1500,1939,1587,1939,1939,1500,1939,MANUAL
17.900,20.7277138333,-103.5668410000,291.76,2.7111,0.00,0,0,99.9,1500,1500,1939,1587,1939,1939,1500,1939,MANUAL
17.950,20.7277138333,-103.5668410000,291.76,2.7111,0.00,0,0,99.9,1500,1500,1939,1587,1939,1939,1500,1939,MANUAL
18.000,20.7277138333,-103.5668410000,291.76,2.7111,0.00,0,0,99.9,1500,1500,1939,1587,1939,1939,1500,1939,MANUAL
18.050,20.7277138333,-103.5668410000,291.76,2.7111,0.00,0,0,99.9,1500,1500,1939,1587,1939,1939,1500,1939,MANUAL
18.100,20.7277138333,-103.5668410000,291.76,2.7111,0.00,0,0,99.9,1500,1500,1939,1587,1939,1939,1500,1939,MANUAL
18.150,20.7277138333,-103.5668410000,291.76,2.7111,0.00,0,0,99.9,1500,1500,1939,1588,1939,1939,1500,1939,MANUAL
18.200,20.7277138333,-103.5668410000,291.76,2.7111,0.00,0,0,99.9,1500,1500,1939,1588,1939,1939,1500,1939,MANUAL
18.250,20.7277138333,-103.5668410000,291.76,2.7111,0.00,0,0,99.9,1500,1500,1939,1588,1939,1939,1500,1939,MANUAL
18.300,20.7277138333,-103.5668410000,291.76,2.7111,0.00,0,0,99.9,1500,1500,1939,1588,1939,1939,1500,1939,MANUAL
18.350,20.7277138333,-103.5668410000,291.76,2.7111,0.00,0,0,99.9,1500,1500,1939,1588,1939,1939,1500,1939,MANUAL
18.400,20.7277138333,-103.5668410000,291.76,2.7111,0.00,0,0,99.9,1500,1500,1939,1588,1939,1939,1500,1939,MANUAL
18.450,20.7277138333,-103.5668410000,291.76,2.7111,0.00,0,0,99.9,1500,1500,1939,1588,1939,1939,1500,1939,MANUAL
18.500,20.7277138333,-103.5668410000,291.76,2.7111,0.00,0,0,99.9,1500,1500,1939,1589,1939,1939,1500,1939,MANUAL
18.550,20.7277138333,-103.5668410000,291.76,2.7111,0.00,0,0,99.9,1500,1500,1939,1589,1939,1939,1500,1939,MANUAL
18.600,20.7277138333,-103.5668410000,291.76,2.7111,0.00,0,0,99.9,1500,1500,1939,1590,1939,1939,1500,1939,MANUAL
18.650,20.7277138333,-103.5668410000,291.76,2.7111,0.00,0,0,99.9,1500,1500,1939,1590,1939,1939,1500,1939,MANUAL
18.700,20.7277138333,-103.5668410000,291.76,2.7111,0.00,0,0,99.9,1500,1500,1939,1590,1939,1939,1500,1939,MANUAL
18.750,20.7277138333,-103.5668410000,291.76,2.7111,0.00,0,0,99.9,1500,1500,1939,1590,1939,1939,1500,1939,MANUAL
18.800,20.7277138333,-103.5668410000,291.76,2.7111,0.00,0,0,99.9,1500,1500,1939,1590,1939,1939,1500,1939,MANUAL
18.850,20.7277138333,-103.5668410000,291.76,2.7111,0.00,0,0,99.9,1500,1500,1939,1589,1939,1939,1500,1939,MANUAL
18.900,20.7277185000,-103.5668533333,292.19,2.7450,0.00,0,0,99.9,1500,1500,1939,1588,1939,1939,1500,1939,MANUAL
18.950,20.7277185000,-103.5668533333,292.19,2.7450,0.00,0,0,99.9,1500,1500,1939,1588,1939,1939,1500,1939,MANUAL
19.000,20.7277185000,-103.5668533333,292.19,2.7450,0.00,0,0,99.9,1500,1500,1939,1575,1939,1939,1500,1939,MANUAL
19.050,20.7277185000,-103.5668533333,292.19,2.7450,0.00,0,0,99.9,1500,1500,1939,1569,1939,1939,1500,1939,MANUAL
19.100,20.7277185000,-103.5668533333,292.19,2.7450,0.00,0,0,99.9,1500,1500,1939,1561,1939,1939,1500,1939,MANUAL
19.150,20.7277185000,-103.5668533333,292.19,2.7450,0.00,0,0,99.9,1500,1500,1899,1552,1939,1939,1500,1939,MANUAL
