t,ppm_throttle,ppm_steer,ppm_ch3,ppm_ch4,ppm_ch5,ppm_ch6,ppm_ch7,ppm_ch8,lat,lon,heading,source
1775092630.9462,1500,1500,1798,1500,1939,1939,1500,1500,20.7277385,-103.56690267,287.95,rc
1775092630.9662,1500,1500,1798,1500,1939,1939,1500,1500,20.7277385,-103.56690267,287.95,rc
1775092630.9861,1500,1500,1798,1500,1939,1939,1500,1500,20.7277385,-103.56690267,287.95,rc
1775092631.0062,1500,1500,1798,1500,1939,1939,1500,1500,20.7277385,-103.56690267,287.95,rc
1775092631.0261,1500,1500,1798,1500,1939,1939,1500,1500,20.7277385,-103.56690267,287.95,rc
1775092631.0464,1500,1500,1799,1500,1939,1939,1500,1500,20.7277385,-103.56690267,287.95,rc
1775092631.0661,1500,1500,1798,1500,1939,1939,1500,1500,20.7277385,-103.56690267,287.95,rc
1775092631.0863,1500,1500,1798,1500,1939,1939,1500,1500,20.7277385,-103.56690267,287.95,rc
1775092631.1061,1500,1500,1798,1500,1939,1939,1500,1500,20.7277385,-103.56690267,287.95,rc
1775092631.1263,1500,1500,1798,1500,1939,1939,1500,1500,20.727739,-103.56690467,289.35,rc
1775092631.1465,1500,1500,1798,1500,1939,1939,1500,1500,20.727739,-103.56690467,289.35,rc
1775092631.1663,1500,1500,1798,1500,1939,1939,1500,1500,20.727739,-103.56690467,289.35,rc
1775092631.1863,1500,1500,1798,1500,1939,1939,1500,1500,20.727739,-103.56690467,289.35,rc
1775092631.2064,1500,1500,1798,1500,1939,1939,1500,1500,20.727739,-103.56690467,289.35,rc
1775092631.2263,1500,1500,1798,1500,1939,1939,1500,1500,20.727739,-103.56690467,289.35,rc
1775092631.2462,1500,1500,1798,1500,1939,1939,1500,1500,20.727739,-103.56690467,289.35,rc
1775092631.2662,1500,1500,1798,1500,1939,1939,1500,1500,20.727739,-103.56690467,289.35,rc
1775092631.2862,1500,1500,1798,1500,1939,1939,1500,1500,20.727739,-103.56690467,289.35,rc
1775092631.3063,1500,1500,1798,1500,1939,1939,1500,1500,20.727739,-103.56690467,289.35,rc
1775092631.3262,1500,1500,1798,1500,1939,1939,1500,1500,20.727739,-103.56690467,289.35,rc
1775092631.3464,1500,1500,1798,1500,1939,1939,1500,1500,20.727739,-103.56690467,289.35,rc
1775092631.3662,1500,1500,1798,1500,1939,1939,1500,1500,20.72773933,-103.56690667,289.87,rc
1775092631.3864,1500,1500,1798,1500,1939,1939,1500,1500,20.72773933,-103.56690667,289.87,rc
1775092631.4065,1500,1500,1798,1500,1939,1939,1500,1500,20.72773933,-103.56690667,289.87,rc
1775092631.4264,1500,1500,1798,1500,1939,1939,1500,1500,20.72773933,-103.56690667,289.87,rc
1775092631.4461,1500,1500,1798,1500,1939,1939,1500,1500,20.72773933,-103.56690667,289.87,rc
1775092631.4661,1500,1500,1798,1500,1939,1939,1500,1500,20.72773933,-103.56690667,289.87,rc
1775092631.4862,1500,1500,1799,1500,1939,1939,1500,1500,20.72773933,-103.56690667,289.87,rc
1775092631.5062,1500,1500,1799,1500,1939,1939,1500,1500,20.72773933,-103.56690667,289.87,rc
1775092631.5264,1500,1500,1799,1500,1939,1939,1500,1500,20.72773933,-103.56690667,289.87,rc
1775092631.5462,1500,1500,1799,1500,1939,1939,1500,1500,20.72773933,-103.56690667,289.87,rc
1775092631.5662,1500,1500,1799,1500,1939,1939,1500,1500,20.72773933,-103.56690667,289.87,rc
1775092631.5861,1500,1500,1799,1500,1939,1939,1500,1500,20.72773933,-103.56690667,289.87,rc
1775092631.6063,1500,1500,1799,1500,1939,1939,1500,1500,20.72773933,-103.56690667,289.87,rc
1775092631.6262,1500,1500,1799,1500,1939,1939,1500,1500,20.72773933,-103.56690667,289.87,rc
1775092631.6462,1500,1500,1799,1500,1939,1939,1500,1500,20.72774067,-103.566909,288.09,rc
1775092631.6661,1500,1500,1799,1500,1939,1939,1500,1500,20.72774067,-103.566909,288.09,rc
1775092631.6863,1500,1500,1799,1500,1939,1939,1500,1500,20.72774067,-103.566909,288.09,rc
1775092631.7062,1500,1500,1799,1500,1939,1939,1500,1500,20.72774067,-103.566909,288.09,rc
1775092631.7262,1500,1500,1799,1500,1939,1939,1500,1500,20.72774067,-103.566909,288.09,rc
1775092631.7463,1500,1500,1799,1500,1939,1939,1500,1500,20.72774067,-103.566909,288.09,rc
1775092631.7664,1500,1500,1799,1500,1939,1939,1500,1500,20.72774067,-103.566909,288.09,rc
1775092631.7861,1500,1500,1799,1500,1939,1939,1500,1500,20.72774067,-103.566909,288.09,rc
1775092631.8062,1500,1500,1799,1500,1939,1939,1500,1500,20.72774067,-103.566909,288.09,rc
1775092631.8261,1500,1500,1799,1500,1939,1939,1500,1500,20.72774067,-103.566909,288.09,rc
1775092631.8462,1500,1500,1799,1500,1939,1939,1500,1500,20.72774067,-103.566909,288.09,rc
1775092631.8661,1500,1500,1799,1500,1939,1939,1500,1500,20.72774067,-103.566909,288.09,rc
1775092631.8862,1500,1500,1799,1500,1939,1939,1500,1500,20.72774067,-103.566909,288.09,rc
1775092631.9061,1500,1500,1799,1500,1939,1939,1500,1500,20.72774067,-103.566909,288.09,rc
1775092631.9264,1500,1500,1799,1500,1939,1939,1500,1500,20.72774133,-103.56691083,288.38,rc
1775092631.9464,1500,1500,1799,1500,1939,1939,1500,1500,20.72774133,-103.56691083,288.38,rc
1775092631.9663,1500,1500,1799,1500,1939,1939,1500,1500,20.72774133,-103.56691083,288.38,rc
1775092631.9862,1500,1500,1799,1500,1939,1939,1500,1500,20.72774133,-103.56691083,288.38,rc
1775092632.0063,1500,1500,1799,1500,1939,1939,1500,1500,20.72774133,-103.56691083,288.38,rc
1775092632.0261,1500,1500,1799,1500,1939,1939,1500,1500,20.72774133,-103.56691083,288.38,rc
1775092632.0462,1500,1500,1799,1500,1939,1939,1500,1500,20.72774133,-103.56691083,288.38,rc
1775092632.0662,1500,1500,1799,1500,1939,1939,1500,1500,20.72774133,-103.56691083,288.38,rc
1775092632.0862,1500,1500,1799,1500,1939,1939,1500,1500,20.72774133,-103.56691083,288.38,rc
1775092632.1061,1500,1500,1799,1500,1939,1939,1500,1500,20.72774133,-103.56691083,288.38,rc
1775092632.1262,1500,1500,1798,1500,1939,1939,1500,1500,20.72774133,-103.56691083,288.38,rc
1775092632.1462,1500,1500,1798,1500,1939,1939,1500,1500,20.72774133,-103.56691083,288.38,rc
1775092632.1665,1500,1500,1798,1500,1939,1939,1500,1500,20.727742,-103.56691317,288.53,rc
1775092632.1862,1500,1500,1798,1500,1939,1939,1500,1500,20.727742,-103.56691317,288.53,rc
1775092632.2062,1500,1500,1798,1500,1939,1939,1500,1500,20.727742,-103.56691317,288.53,rc
1775092632.2263,1500,1500,1798,1500,1939,1939,1500,1500,20.727742,-103.56691317,288.53,rc
1775092632.2462,1500,1500,1797,1500,1939,1939,1500,1500,20.727742,-103.56691317,288.53,rc
1775092632.2663,1500,1500,1798,1500,1939,1939,1500,1500,20.727742,-103.56691317,288.53,rc
1775092632.2861,1500,1500,1798,1500,1939,1939,1500,1500,20.727742,-103.56691317,288.53,rc
1775092632.3061,1500,1500,1797,1500,1939,1939,1500,1500,20.727742,-103.56691317,288.53,rc
1775092632.3262,1500,1500,1797,1500,1939,1939,1500,1500,20.727742,-103.56691317,288.53,rc
1775092632.3462,1500,1500,1797,1500,1939,1939,1500,1500,20.727742,-103.56691317,288.53,rc
1775092632.3662,1500,1500,1796,1500,1939,1939,1500,1500,20.727742,-103.56691317,288.53,rc
1775092632.3861,1500,1500,1795,1500,1939,1939,1500,1500,20.727742,-103.56691317,288.53,rc
1775092632.4062,1500,1500,1795,1500,1939,1939,1500,1500,20.727742,-103.56691317,288.53,rc
1775092632.4261,1500,1500,1794,1500,1939,1939,1500,1500,20.727742,-103.56691317,288.53,rc
1775092632.4462,1500,1500,1794,1500,1939,1939,1500,1500,20.7277425,-103.56691583,289.62,rc
1775092632.4664,1500,1500,1794,1500,1939,1939,1500,1500,20.7277425,-103.56691583,289.62,rc
1775092632.4863,1500,1500,1793,1500,1939,1939,1500,1500,20.7277425,-103.56691583,289.62,rc
1775092632.5062,1500,1500,1792,1500,1939,1939,1500,1500,20.7277425,-103.56691583,289.62,rc
1775092632.5263,1500,1500,1790,1500,1939,1939,1500,1500,20.7277425,-103.56691583,289.62,rc
1775092632.5463,1500,1500,1789,1500,1939,1939,1500,1500,20.7277425,-103.56691583,289.62,rc
1775092632.5663,1500,1500,1782,1500,1939,1939,1500,1500,20.7277425,-103.56691583,289.62,rc
1775092632.5862,1500,1500,1778,1500,1939,1939,1500,1500,20.7277425,-103.56691583,289.62,rc
1775092632.6062,1500,1500,1773,1500,1939,1939,1500,1500,20.7277425,-103.56691583,289.62,rc
1775092632.6263,1500,1500,1758,1500,1939,1939,1500,1500,20.7277425,-103.56691583,289.62,rc
1775092632.6463,1500,1500,1753,1500,1939,1939,1500,1500,20.7277425,-103.56691583,289.62,rc
1775092632.6663,1500,1500,1741,1500,1939,1939,1500,1500,20.7277425,-103.56691583,289.62,rc
1775092632.6862,1500,1500,1737,1500,1939,1939,1500,1500,20.7277425,-103.56691583,289.62,rc
1775092632.7063,1500,1500,1730,1500,1939,1939,1500,1500,20.7277425,-103.56691583,289.62,rc
1775092632.7263,1500,1500,1724,1500,1939,1939,1500,1500,20.72774333,-103.56691833,289.62,rc
1775092632.7463,1500,1500,1722,1500,1939,1939,1500,1500,20.72774333,-103.56691833,289.62,rc
1775092632.7662,1500,1500,1705,1500,1939,1939,1500,1500,20.72774333,-103.56691833,289.62,rc
1775092632.7861,1500,1500,1672,1500,1939,1939,1500,1500,20.72774333,-103.56691833,289.62,rc
1775092632.8061,1500,1500,1647,1500,1939,1939,1500,1500,20.72774333,-103.56691833,289.62,rc
1775092632.8262,1500,1500,1591,1500,1939,1939,1500,1500,20.72774333,-103.56691833,289.62,rc
1775092632.8462,1500,1500,1558,1500,1939,1939,1500,1500,20.72774333,-103.56691917,288.38,rc
1775092632.8661,1500,1500,1500,1500,1939,1939,1500,1500,20.72774333,-103.56691917,288.38,rc
1775092632.8862,1500,1500,1500,1500,1939,1939,1500,1500,20.72774333,-103.56691917,288.38,rc
1775092632.9061,1500,1500,1500,1500,1939,1939,1500,1500,20.72774333,-103.56691917,288.38,rc
1775092632.9262,1500,1500,1500,1500,1939,1939,1500,1500,20.72774333,-103.56691917,288.38,rc
1775092632.9462,1500,1500,1500,1500,1939,1939,1500,1500,20.72774333,-103.56691917,288.38,rc
1775092632.9662,1500,1500,1500,1500,1939,1939,1500,1500,20.72774333,-103.56691917,288.38,rc
1775092632.9861,1500,1500,1500,1500,1939,1939,1500,1500,20.72774333,-103.56691917,288.38,rc
1775092633.0061,1500,1500,1500,1500,1939,1939,1500,1500,20.72774333,-103.56691917,288.38,rc
1775092633.0261,1500,1500,1500,1500,1939,1939,1500,1500,20.72774333,-103.56691917,288.38,rc
1775092633.0462,1500,1500,1500,1500,1939,1939,1500,1500,20.72774333,-103.56691917,288.38,rc
1775092633.0661,1500,1500,1500,1500,1939,1939,1500,1500,20.72774333,-103.56691917,288.38,rc
1775092633.086,1500,1500,1500,1500,1939,1939,1500,1500,20.72774333,-103.56691917,288.38,rc
1775092633.1061,1500,1500,1500,1500,1939,1939,1500,1500,20.72774333,-103.56691917,288.38,rc
1775092633.1261,1500,1500,1500,1500,1939,1939,1500,1500,20.72774367,-103.56692,287.93,rc
1775092633.1462,1500,1500,1500,1500,1939,1939,1500,1500,20.72774367,-103.56692,287.93,rc
1775092633.1661,1500,1500,1500,1500,1939,1939,1500,1500,20.72774367,-103.56692,287.93,rc
1775092633.1863,1500,1500,1500,1500,1939,1939,1500,1500,20.72774367,-103.56692,287.93,rc
1775092633.2061,1500,1500,1500,1500,1939,1939,1500,1500,20.72774367,-103.56692,287.93,rc
1775092633.2261,1500,1500,1500,1500,1939,1939,1500,1500,20.72774367,-103.56692,287.93,rc
1775092633.2462,1500,1500,1500,1500,1939,1939,1500,1500,20.72774367,-103.56692,287.93,rc
1775092633.2663,1500,1500,1500,1500,1939,1939,1500,1500,20.72774367,-103.56692,287.93,rc
1775092633.2864,1500,1500,1500,1500,1939,1939,1500,1500,20.72774367,-103.56692,287.93,rc
1775092633.3063,1500,1500,1500,1500,1939,1939,1500,1500,20.72774367,-103.56692,287.93,rc
1775092633.3261,1500,1500,1500,1500,1939,1939,1500,1500,20.72774367,-103.56692,287.93,rc
1775092633.3462,1500,1500,1500,1500,1939,1939,1500,1500,20.72774367,-103.56692,287.93,rc
1775092633.3664,1500,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691967,288.43,rc
1775092633.3861,1500,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691967,288.43,rc
1775092633.4061,1500,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691967,288.43,rc
1775092633.4261,1597,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691967,288.43,rc
1775092633.4463,1641,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691967,288.43,rc
1775092633.4661,1758,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691967,288.43,rc
1775092633.4862,1851,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691967,288.43,rc
1775092633.5062,1893,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691967,288.43,rc
1775092633.5261,1939,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691983,288.66,rc
1775092633.5463,1939,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691983,288.66,rc
1775092633.5662,1939,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691983,288.66,rc
1775092633.5862,1939,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691983,288.66,rc
1775092633.6062,1939,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691983,288.66,rc
1775092633.6262,1939,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691983,288.66,rc
1775092633.6462,1939,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691983,288.66,rc
1775092633.6661,1939,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691983,288.66,rc
1775092633.6861,1939,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691983,288.66,rc
1775092633.7062,1939,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691983,288.66,rc
1775092633.7261,1939,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691983,288.66,rc
1775092633.7462,1939,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691983,288.66,rc
1775092633.7661,1939,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691983,288.43,rc
1775092633.7861,1939,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691983,288.43,rc
1775092633.8061,1939,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691983,288.43,rc
1775092633.8261,1939,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691983,288.43,rc
1775092633.8462,1939,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691983,288.43,rc
1775092633.8661,1939,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691983,288.43,rc
1775092633.8861,1939,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691983,288.43,rc
1775092633.9061,1939,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691983,288.43,rc
1775092633.926,1939,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691983,288.43,rc
1775092633.9462,1939,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691983,288.43,rc
1775092633.9661,1939,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691983,288.43,rc
1775092633.9861,1939,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691983,288.43,rc
1775092634.0061,1939,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691983,288.43,rc
1775092634.0261,1939,1500,1500,1500,1939,1939,1500,1500,20.7277435,-103.56691983,288.43,rc
1775092634.0463,1939,1500,1500,1500,1939,1939,1500,1500,20.72774333,-103.56691983,291.76,rc
1775092634.0663,1939,1500,1500,1500,1939,1939,1500,1500,20.72774333,-103.56691983,291.76,rc
1775092634.0861,1939,1500,1500,1500,1939,1939,1500,1500,20.72774333,-103.56691983,291.76,rc
1775092634.106,1939,1500,1500,1500,1939,1939,1500,1500,20.72774333,-103.56691983,291.76,rc
1775092634.1261,1939,1500,1500,1500,1939,1939,1500,1500,20.72774333,-103.56691983,291.76,rc
1775092634.1462,1939,1500,1500,1500,1939,1939,1500,1500,20.72774333,-103.56691983,291.76,rc
1775092634.1661,1939,1500,1500,1500,1939,1939,1500,1500,20.72774333,-103.56691983,291.76,rc
1775092634.1861,1939,1500,1500,1500,1939,1939,1500,1500,20.72774333,-103.56691983,291.76,rc
1775092634.2061,1939,1500,1500,1500,1939,1939,1500,1500,20.72774333,-103.56691983,291.76,rc
1775092634.226,1939,1500,1500,1500,1939,1939,1500,1500,20.72774333,-103.56691983,291.76,rc
1775092634.2462,1939,1500,1500,1500,1939,1939,1500,1500,20.72774333,-103.56691983,291.76,rc
1775092634.266,1939,1544,1500,1500,1939,1939,1500,1500,20.72774333,-103.56691983,291.76,rc
1775092634.2861,1939,1545,1500,1500,1939,1939,1500,1500,20.72774333,-103.56691983,291.76,rc
1775092634.306,1939,1547,1500,1500,1939,1939,1500,1500,20.72774333,-103.56691983,291.76,rc
1775092634.3261,1939,1548,1500,1500,1939,1939,1500,1500,20.72774283,-103.56692,296.47,rc
1775092634.3462,1939,1548,1500,1500,1939,1939,1500,1500,20.72774283,-103.56692,296.47,rc
1775092634.3661,1939,1550,1500,1500,1939,1939,1500,1500,20.72774283,-103.56692,296.47,rc
1775092634.3862,1939,1552,1500,1500,1939,1939,1500,1500,20.72774283,-103.56692,296.47,rc
1775092634.4061,1939,1555,1500,1500,1939,1939,1500,1500,20.72774283,-103.56692,296.47,rc
1775092634.426,1939,1556,1500,1500,1939,1939,1500,1500,20.72774283,-103.56692,296.47,rc
1775092634.4462,1939,1558,1500,1500,1939,1939,1500,1500,20.72774283,-103.56692,296.47,rc
1775092634.4661,1939,1558,1500,1500,1939,1939,1500,1500,20.72774283,-103.56692,296.47,rc
1775092634.4862,1939,1558,1500,1500,1939,1939,1500,1500,20.72774283,-103.56692,296.47,rc
1775092634.5064,1939,1560,1500,1500,1939,1939,1500,1500,20.72774283,-103.56692,296.47,rc
1775092634.5261,1939,1560,1500,1500,1939,1939,1500,1500,20.72774283,-103.56692,296.47,rc
1775092634.5462,1939,1560,1500,1500,1939,1939,1500,1500,20.72774283,-103.56692,296.47,rc
1775092634.5664,1939,1560,1500,1500,1939,1939,1500,1500,20.72774283,-103.56692,296.47,rc
1775092634.5862,1939,1560,1500,1500,1939,1939,1500,1500,20.72774283,-103.56692,296.47,rc
1775092634.6061,1939,1560,1500,1500,1939,1939,1500,1500,20.72774283,-103.56692,296.47,rc
1775092634.6261,1939,1560,1500,1500,1939,1939,1500,1500,20.72774283,-103.56692,296.47,rc
1775092634.6462,1939,1561,1500,1500,1939,1939,1500,1500,20.72774283,-103.56692,296.47,rc
1775092634.6661,1939,1560,1500,1500,1939,1939,1500,1500,20.72774283,-103.56692,296.47,rc
1775092634.6861,1939,1558,1500,1500,1939,1939,1500,1500,20.72774283,-103.56692,296.47,rc
1775092634.7061,1939,1557,1500,1500,1939,1939,1500,1500,20.72774283,-103.56692,296.47,rc
1775092634.7262,1939,1556,1500,1500,1939,1939,1500,1500,20.72774233,-103.56692017,303.83,rc
1775092634.7462,1939,1556,1500,1500,1939,1939,1500,1500,20.72774233,-103.56692017,303.83,rc
1775092634.7661,1939,1555,1500,1500,1939,1939,1500,1500,20.72774233,-103.56692017,303.83,rc
1775092634.7861,1939,1555,1500,1500,1939,1939,1500,1500,20.72774233,-103.56692017,303.83,rc
1775092634.8062,1939,1555,1500,1500,1939,1939,1500,1500,20.72774233,-103.56692017,303.83,rc
1775092634.8262,1939,1555,1500,1500,1939,1939,1500,1500,20.72774233,-103.56692017,303.83,rc
1775092634.8462,1939,1555,1500,1500,1939,1939,1500,1500,20.72774233,-103.56692017,303.83,rc
1775092634.8661,1939,1555,1500,1500,1939,1939,1500,1500,20.72774233,-103.56692017,303.83,rc
1775092634.8861,1939,1556,1500,1500,1939,1939,1500,1500,20.72774233,-103.56692017,303.83,rc
1775092634.9061,1939,1556,1500,1500,1939,1939,1500,1500,20.72774233,-103.56692017,303.83,rc
1775092634.9261,1939,1556,1500,1500,1939,1939,1500,1500,20.72774233,-103.56692017,303.83,rc
1775092634.9462,1939,1557,1500,1500,1939,1939,1500,1500,20.72774233,-103.56692017,303.83,rc
1775092634.9661,1939,1557,1500,1500,1939,1939,1500,1500,20.72774233,-103.56692017,303.83,rc
1775092634.986,1939,1558,1500,1500,1939,1939,1500,1500,20.72774233,-103.56692017,303.83,rc
1775092635.0061,1939,1558,1500,1500,1939,1939,1500,1500,20.727742,-103.56692033,308.14,rc
1775092635.0261,1939,1558,1500,1500,1939,1939,1500,1500,20.727742,-103.56692033,308.14,rc
1775092635.0462,1939,1560,1500,1500,1939,1939,1500,1500,20.727742,-103.56692033,308.14,rc
1775092635.0661,1939,1560,1500,1500,1939,1939,1500,1500,20.727742,-103.56692033,308.14,rc
1775092635.086,1939,1561,1500,1500,1939,1939,1500,1500,20.727742,-103.56692033,308.14,rc
1775092635.106,1939,1561,1500,1500,1939,1939,1500,1500,20.727742,-103.56692033,308.14,rc
1775092635.1261,1939,1561,1500,1500,1939,1939,1500,1500,20.727742,-103.56692033,308.14,rc
1775092635.1462,1939,1561,1500,1500,1939,1939,1500,1500,20.727742,-103.56692033,308.14,rc
1775092635.1665,1939,1561,1500,1500,1939,1939,1500,1500,20.727742,-103.56692033,308.14,rc
1775092635.1863,1939,1563,1500,1500,1939,1939,1500,1500,20.727742,-103.56692033,308.14,rc
1775092635.2062,1939,1564,1500,1500,1939,1939,1500,1500,20.727742,-103.56692033,308.14,rc
1775092635.2261,1939,1566,1500,1500,1939,1939,1500,1500,20.727742,-103.56692033,308.14,rc
1775092635.2462,1939,1566,1500,1500,1939,1939,1500,1500,20.72774183,-103.5669205,311.79,rc
1775092635.2661,1939,1568,1500,1500,1939,1939,1500,1500,20.72774183,-103.5669205,311.79,rc
1775092635.2861,1939,1569,1500,1500,1939,1939,1500,1500,20.72774183,-103.5669205,311.79,rc
1775092635.3061,1939,1571,1500,1500,1939,1939,1500,1500,20.72774183,-103.5669205,311.79,rc
1775092635.3261,1939,1571,1500,1500,1939,1939,1500,1500,20.72774183,-103.5669205,311.79,rc
1775092635.3462,1939,1571,1500,1500,1939,1939,1500,1500,20.72774183,-103.5669205,311.79,rc
1775092635.3661,1939,1571,1500,1500,1939,1939,1500,1500,20.72774183,-103.5669205,311.79,rc
1775092635.3861,1939,1571,1500,1500,1939,1939,1500,1500,20.72774183,-103.5669205,311.79,rc
1775092635.4061,1939,1572,1500,1500,1939,1939,1500,1500,20.72774183,-103.5669205,311.79,rc
1775092635.4261,1939,1571,1500,1500,1939,1939,1500,1500,20.72774183,-103.5669205,311.79,rc
1775092635.4512,1939,1572,1500,1500,1939,1939,1500,1500,20.72774183,-103.5669205,311.79,rc
1775092635.4661,1939,1573,1500,1500,1939,1939,1500,1500,20.72774183,-103.5669205,311.79,rc
1775092635.4911,1939,1573,1500,1500,1939,1939,1500,1500,20.72774183,-103.5669205,311.79,rc
1775092635.5229,1939,1573,1500,1500,1939,1939,1500,1500,20.72774183,-103.5669205,311.79,rc
1775092635.531,1939,1573,1500,1500,1939,1939,1500,1500,20.72774183,-103.5669205,311.79,rc
1775092635.5462,1939,1573,1500,1500,1939,1939,1500,1500,20.72774183,-103.5669205,311.79,rc
1775092635.5711,1939,1574,1500,1500,1939,1939,1500,1500,20.72774133,-103.56692067,315.4,rc
1775092635.5861,1939,1574,1500,1500,1939,1939,1500,1500,20.72774133,-103.56692067,315.4,rc
1775092635.6112,1939,1575,1500,1500,1939,1939,1500,1500,20.72774133,-103.56692067,315.4,rc
1775092635.6262,1939,1576,1500,1500,1939,1939,1500,1500,20.72774133,-103.56692067,315.4,rc
1775092635.6513,1939,1577,1500,1500,1939,1939,1500,1500,20.72774133,-103.56692067,315.4,rc
1775092635.6662,1939,1578,1500,1500,1939,1939,1500,1500,20.72774133,-103.56692067,315.4,rc
1775092635.6912,1939,1578,1500,1500,1939,1939,1500,1500,20.72774117,-103.56692083,318.95,rc
1775092635.7115,1939,1578,1500,1500,1939,1939,1500,1500,20.72774117,-103.56692083,318.95,rc
1775092635.7313,1939,1578,1500,1500,1939,1939,1500,1500,20.72774117,-103.56692083,318.95,rc
1775092635.7464,1939,1578,1500,1500,1939,1939,1500,1500,20.72774117,-103.56692083,318.95,rc
1775092635.7712,1939,1578,1500,1500,1939,1939,1500,1500,20.72774117,-103.56692083,318.95,rc
1775092635.7863,1939,1578,1500,1500,1939,1939,1500,1500,20.72774117,-103.56692083,318.95,rc
1775092635.8111,1939,1578,1500,1500,1939,1939,1500,1500,20.72774117,-103.56692083,318.95,rc
1775092635.8263,1939,1579,1500,1500,1939,1939,1500,1500,20.72774117,-103.56692083,318.95,rc
1775092635.8512,1939,1579,1500,1500,1939,1939,1500,1500,20.72774117,-103.566921,319.48,rc
1775092635.8663,1939,1579,1500,1500,1939,1939,1500,1500,20.72774117,-103.566921,319.48,rc
1775092635.8911,1939,1579,1500,1500,1939,1939,1500,1500,20.72774117,-103.566921,319.48,rc
1775092635.9063,1939,1580,1500,1500,1939,1939,1500,1500,20.72774117,-103.566921,319.48,rc
1775092635.9312,1939,1582,1500,1500,1939,1939,1500,1500,20.72774117,-103.566921,319.48,rc
1775092635.9512,1939,1582,1500,1500,1939,1939,1500,1500,20.72774117,-103.566921,319.48,rc
1775092635.9713,1939,1583,1500,1500,1939,1939,1500,1500,20.72774117,-103.566921,319.48,rc
1775092635.9911,1939,1583,1500,1500,1939,1939,1500,1500,20.727741,-103.56692117,319.48,rc
1775092636.0113,1939,1584,1500,1500,1939,1939,1500,1500,20.727741,-103.56692117,320.5,rc
1775092636.0312,1939,1585,1500,1500,1939,1939,1500,1500,20.727741,-103.56692117,320.5,rc
1775092636.0511,1939,1585,1500,1500,1939,1939,1500,1500,20.727741,-103.56692117,320.5,rc
1775092636.0717,1939,1586,1500,1500,1939,1939,1500,1500,20.727741,-103.56692117,320.5,rc
1775092636.0912,1939,1586,1500,1500,1939,1939,1500,1500,20.727741,-103.56692117,320.5,rc
1775092636.1113,1939,1586,1500,1500,1939,1939,1500,1500,20.727741,-103.56692117,320.5,rc
1775092636.1311,1939,1587,1500,1500,1939,1939,1500,1500,20.727741,-103.56692117,320.5,rc
1775092636.1514,1939,1588,1500,1500,1939,1939,1500,1500,20.727741,-103.56692117,320.5,rc
1775092636.1713,1939,1589,1500,1500,1939,1939,1500,1500,20.727741,-103.56692117,320.5,rc
1775092636.1912,1939,1590,1500,1500,1939,1939,1500,1500,20.727741,-103.56692117,320.5,rc
1775092636.2111,1939,1590,1500,1500,1939,1939,1500,1500,20.727741,-103.56692117,320.5,rc
1775092636.2311,1939,1591,1500,1500,1939,1939,1500,1500,20.727741,-103.56692133,320.5,rc
1775092636.2512,1939,1592,1500,1500,1939,1939,1500,1500,20.727741,-103.56692133,326.26,rc
1775092636.2712,1939,1592,1500,1500,1939,1939,1500,1500,20.727741,-103.56692133,326.26,rc
1775092636.2911,1939,1593,1500,1500,1939,1939,1500,1500,20.727741,-103.56692133,326.26,rc
1775092636.3113,1939,1593,1500,1500,1939,1939,1500,1500,20.727741,-103.56692133,326.26,rc
1775092636.3311,1939,1593,1500,1500,1939,1939,1500,1500,20.727741,-103.56692133,326.26,rc
