t,lat,lon,heading,target_brg,hdg_err,cte,steer_frac,steer_ppm,throttle_ppm,speed_tgt,dist_to_wp,wp_idx,algo
1774401144.9716,20.72770225,-103.56679992,282.96,181.13,-101.83,-0.2648,-0.8,1900,1500,0.3,1.433,0,stanley
1774401145.0116,20.72770225,-103.56679992,282.96,181.13,-101.83,-0.2648,-0.8,1900,1500,0.3,1.433,0,stanley
1774401145.0515,20.72770225,-103.56679992,282.96,181.13,-101.83,-0.2648,-0.8,1900,1500,0.3,1.433,0,stanley
1774401145.0915,20.72770225,-103.56679992,282.96,181.13,-101.83,-0.2648,-0.8,1900,1500,0.3,1.433,0,stanley
1774401145.1315,20.72770208,-103.56680008,282.96,181.13,-101.83,-0.2888,-0.8,1900,1500,0.3,1.444,0,stanley
1774401145.1715,20.72770208,-103.56680008,282.96,181.13,-101.83,-0.2888,-0.8,1900,1500,0.3,1.444,0,stanley
1774401145.2116,20.72770217,-103.56680008,282.22,181.13,-101.09,-0.2888,-0.8,1900,1500,0.3,1.447,0,stanley
1774401145.2518,20.72770217,-103.56679992,282.22,181.13,-101.09,-0.2819,-0.8,1900,1500,0.3,1.43,0,stanley
1774401145.2916,20.72770217,-103.56679992,282.22,181.13,-101.09,-0.2819,-0.8,1900,1500,0.3,1.43,0,stanley
1774401145.3316,20.72770208,-103.56680008,281.48,181.13,-100.35,-0.3058,-0.8,1900,1500,0.3,1.444,0,stanley
1774401145.3715,20.72770208,-103.56680008,281.48,181.13,-100.35,-0.3058,-0.8,1900,1500,0.3,1.444,0,stanley
1774401145.4115,20.72770208,-103.56680008,281.48,181.13,-100.35,-0.3058,-0.8,1900,1500,0.3,1.444,0,stanley
1774401145.4515,20.72770208,-103.5668,281.34,181.13,-100.21,-0.3058,-0.8,1900,1500,0.3,1.436,0,stanley
1774401145.4915,20.727702,-103.56680008,280.73,181.13,-99.6,-0.3228,-0.8,1900,1500,0.3,1.441,0,stanley
1774401145.5315,20.72770208,-103.56680008,279.98,181.13,-98.85,-0.3228,-0.8,1900,1500,0.3,1.444,0,stanley
1774401145.5715,20.727702,-103.56680008,279.22,181.13,-98.1,-0.3399,-0.8,1900,1500,0.3,1.441,0,stanley
1774401145.6116,20.727702,-103.56680008,279.22,181.13,-98.1,-0.3399,-0.8,1900,1500,0.3,1.441,0,stanley
1774401145.6516,20.727702,-103.5668,279.11,181.13,-97.98,-0.3399,-0.8,1900,1500,0.3,1.433,0,stanley
1774401145.6916,20.727702,-103.5668,279.11,181.13,-97.98,-0.3399,-0.8,1900,1500,0.3,1.433,0,stanley
1774401145.7315,20.727702,-103.56680008,279.22,181.13,-98.1,-0.3399,-0.8,1900,1500,0.3,1.441,0,stanley
1774401145.7715,20.72770192,-103.56680017,278.36,181.13,-97.23,-0.3638,-0.8,1900,1500,0.3,1.447,0,stanley
1774401145.8116,20.72770192,-103.56680017,278.36,181.13,-97.23,-0.3638,-0.8,1900,1500,0.3,1.447,0,stanley
1774401145.8516,20.72770192,-103.56680008,278.47,181.13,-97.34,-0.3569,-0.8,1900,1500,0.3,1.439,0,stanley
1774401145.8915,20.72770192,-103.5668,278.36,181.13,-97.23,-0.3569,-0.8,1900,1500,0.3,1.43,0,stanley
1774401145.9315,20.72770183,-103.56680017,277.61,181.13,-96.48,-0.3808,-0.8,1900,1500,0.3,1.445,0,stanley
1774401145.9715,20.72770192,-103.56680017,276.86,181.13,-95.73,-0.3808,-0.8,1900,1500,0.3,1.447,0,stanley
1774401146.0117,20.72770192,-103.56680017,276.86,181.13,-95.73,-0.3808,-0.8,1900,1500,0.3,1.447,0,stanley
1774401146.0515,20.72770192,-103.5668,276.86,181.13,-95.73,-0.3739,-0.8,1900,1500,0.3,1.43,0,stanley
1774401146.0915,20.72770192,-103.56680017,276.86,181.13,-95.73,-0.3808,-0.8,1900,1500,0.3,1.447,0,stanley
1774401146.1315,20.72770183,-103.56680017,276.1,181.13,-94.97,-0.3978,-0.8,1900,1500,0.3,1.445,0,stanley
1774401146.1715,20.72770183,-103.56680017,276.1,181.13,-94.97,-0.3978,-0.8,1900,1500,0.3,1.445,0,stanley
1774401146.2115,20.72770183,-103.56680017,276.1,181.13,-94.97,-0.3978,-0.8,1900,1500,0.3,1.445,0,stanley
1774401146.2555,20.72770183,-103.56680017,276.1,181.13,-94.97,-0.3978,-0.8,1900,1500,0.3,1.445,0,stanley
1774401146.2917,20.72770192,-103.56680008,275.41,181.13,-94.28,-0.391,-0.8,1900,1500,0.3,1.439,0,stanley
1774401146.3316,20.72770192,-103.56680008,275.41,181.13,-94.28,-0.391,-0.8,1900,1500,0.3,1.439,0,stanley
1774401146.3715,20.72770183,-103.56680017,274.58,181.13,-93.46,-0.4149,-0.8,1900,1500,0.3,1.445,0,stanley
1774401146.4116,20.72770183,-103.56680017,274.58,181.13,-93.46,-0.4149,-0.8,1900,1500,0.3,1.445,0,stanley
1774401146.4515,20.72770175,-103.56680017,273.82,181.13,-92.69,-0.4319,-0.8,1900,1500,0.3,1.442,0,stanley
1774401146.4915,20.72770183,-103.56680008,274.64,181.13,-93.51,-0.408,-0.8,1900,1500,0.3,1.436,0,stanley
1774401146.5316,20.72770183,-103.56680008,274.64,181.13,-93.51,-0.408,-0.8,1900,1500,0.3,1.436,0,stanley
1774401146.5715,20.72770175,-103.56680008,273.87,181.13,-92.74,-0.425,-0.8,1900,1500,0.3,1.434,0,stanley
1774401146.6115,20.72770175,-103.56680017,273.82,181.13,-92.69,-0.4319,-0.8,1900,1500,0.3,1.442,0,stanley
1774401146.6516,20.72770175,-103.5668,273.82,181.13,-92.69,-0.425,-0.8,1900,1500,0.3,1.425,0,stanley
1774401146.6916,20.72770183,-103.5668,273.06,181.13,-91.93,-0.425,-0.8,1900,1500,0.3,1.428,0,stanley
1774401146.7315,20.72770183,-103.5668,273.06,181.13,-91.93,-0.425,-0.8,1900,1500,0.3,1.428,0,stanley
1774401146.7715,20.72770183,-103.5668,273.06,181.13,-91.93,-0.425,-0.8,1900,1500,0.3,1.428,0,stanley
1774401146.8115,20.72770167,-103.5668,273.06,181.13,-91.93,-0.4421,-0.8,1900,1500,0.3,1.423,0,stanley
1774401146.8516,20.72770175,-103.5668,272.3,181.13,-91.17,-0.4421,-0.8,1900,1500,0.3,1.425,0,stanley
1774401146.8915,20.72770167,-103.5668,271.53,181.13,-90.4,-0.4591,-0.8,1900,1500,0.3,1.423,0,stanley
1774401146.9318,20.72770175,-103.5668,272.3,181.13,-91.17,-0.4421,-0.8,1900,1500,0.3,1.425,0,stanley
1774401146.9717,20.72770175,-103.5668,272.3,181.13,-91.17,-0.4421,-0.8,1900,1500,0.3,1.425,0,stanley
1774401147.0117,20.72770175,-103.5668,272.3,181.13,-91.17,-0.4421,-0.8,1900,1500,0.3,1.425,0,stanley
1774401147.0519,20.72770167,-103.5668,271.53,181.13,-90.4,-0.4591,-0.8,1900,1500,0.3,1.423,0,stanley
1774401147.0918,20.72770167,-103.5668,271.53,181.13,-90.4,-0.4591,-0.8,1900,1500,0.3,1.423,0,stanley
1774401147.1315,20.72770167,-103.5668,271.53,181.13,-90.4,-0.4591,-0.8,1900,1500,0.3,1.423,0,stanley
1774401147.1718,20.72770175,-103.56679992,270.76,181.13,-89.63,-0.4591,-0.8,1900,1500,0.3,1.417,0,stanley
1774401147.2118,20.72770175,-103.56679983,270.77,181.13,-89.64,-0.4522,-0.8,1900,1500,0.3,1.409,0,stanley
1774401147.2514,20.72770167,-103.56679983,270.0,181.13,-88.87,-0.4692,-0.8,1900,1500,0.3,1.406,0,stanley
1774401147.2916,20.72770167,-103.56679983,270.0,181.13,-88.87,-0.4692,-0.8,1900,1500,0.3,1.406,0,stanley
1774401147.3315,20.72770167,-103.56679983,270.0,181.13,-88.87,-0.4692,-0.8,1900,1500,0.3,1.406,0,stanley
1774401147.3715,20.72770167,-103.56679983,270.0,181.13,-88.87,-0.4692,-0.8,1900,1500,0.3,1.406,0,stanley
1774401147.4116,20.72770167,-103.56679983,270.0,181.13,-88.87,-0.4692,-0.8,1900,1500,0.3,1.406,0,stanley
1774401147.4516,20.72770167,-103.56679983,270.0,181.13,-88.87,-0.4692,-0.8,1900,1500,0.3,1.406,0,stanley
1774401147.4915,20.72770158,-103.56679983,269.23,181.13,-88.11,-0.4863,-0.8,1900,1500,0.3,1.404,0,stanley
1774401147.5316,20.72770158,-103.56679983,269.23,181.13,-88.11,-0.4863,-0.8,1900,1500,0.3,1.404,0,stanley
1774401147.5717,20.72770158,-103.56679983,269.23,181.13,-88.11,-0.4863,-0.8,1900,1500,0.3,1.404,0,stanley
1774401147.6116,20.72770167,-103.56679983,268.47,181.13,-87.34,-0.4863,-0.8,1900,1500,0.3,1.406,0,stanley
1774401147.6515,20.72770158,-103.56679983,267.7,181.13,-86.58,-0.5033,-0.8,1900,1500,0.3,1.404,0,stanley
1774401147.6915,20.72770158,-103.56679983,267.7,181.13,-86.58,-0.5033,-0.8,1900,1500,0.3,1.404,0,stanley
1774401147.7315,20.72770158,-103.56679983,267.7,181.13,-86.58,-0.5033,-0.8,1900,1500,0.3,1.404,0,stanley
1774401147.7715,20.72770158,-103.56679983,267.7,181.13,-86.58,-0.5033,-0.8,1900,1500,0.3,1.404,0,stanley
1774401147.812,20.72770158,-103.56679975,267.73,181.13,-86.6,-0.5033,-0.8,1900,1500,0.3,1.395,0,stanley
1774401147.8516,20.7277015,-103.56679967,266.94,181.13,-85.81,-0.5135,-0.8,1900,1500,0.3,1.385,0,stanley
1774401147.8915,20.7277015,-103.56679967,266.94,181.13,-85.81,-0.5135,-0.8,1900,1500,0.3,1.385,0,stanley
1774401147.9315,20.72770142,-103.56679983,266.18,181.13,-85.05,-0.5374,-0.8,1900,1500,0.3,1.399,0,stanley
1774401147.972,20.7277015,-103.56679983,265.42,181.13,-84.29,-0.5374,-0.8,1900,1500,0.3,1.401,0,stanley
1774401148.0116,20.7277015,-103.56679983,265.42,181.13,-84.29,-0.5374,-0.8,1900,1500,0.3,1.401,0,stanley
1774401148.0514,20.7277015,-103.56679983,265.42,181.13,-84.29,-0.5374,-0.8,1900,1500,0.3,1.401,0,stanley
1774401148.0916,20.72770142,-103.56679967,266.18,181.13,-85.05,-0.5305,-0.8,1900,1500,0.3,1.382,0,stanley
1774401148.1315,20.72770133,-103.56679967,265.42,181.13,-84.29,-0.5475,-0.8,1900,1500,0.3,1.38,0,stanley
1774401148.1716,20.72770142,-103.56679967,264.66,181.13,-83.53,-0.5475,-0.8,1900,1500,0.3,1.382,0,stanley
1774401148.2117,20.72770133,-103.56679967,263.9,181.13,-82.77,-0.5646,-0.8,1900,1500,0.3,1.38,0,stanley
1774401148.2516,20.72770133,-103.56679967,263.9,181.13,-82.77,-0.5646,-0.8,1900,1500,0.3,1.38,0,stanley
1774401148.2916,20.72770133,-103.56679975,263.82,181.13,-82.69,-0.5646,-0.8,1900,1500,0.3,1.388,0,stanley
1774401148.3314,20.72770133,-103.56679975,263.82,181.13,-82.69,-0.5646,-0.8,1900,1500,0.3,1.388,0,stanley
1774401148.3715,20.72770125,-103.56679975,263.06,181.13,-81.93,-0.5816,-0.8,1900,1500,0.3,1.386,0,stanley
1774401148.4116,20.72770125,-103.56679975,263.06,181.13,-81.93,-0.5816,-0.8,1900,1500,0.3,1.386,0,stanley
1774401148.4515,20.72770125,-103.56679975,263.06,181.13,-81.93,-0.5816,-0.8,1900,1500,0.3,1.386,0,stanley
1774401148.4915,20.72770133,-103.56679967,262.39,181.13,-81.26,-0.5816,-0.8,1900,1500,0.3,1.38,0,stanley
1774401148.5317,20.72770125,-103.56679975,261.53,181.13,-80.4,-0.5986,-0.8,1900,1500,0.3,1.386,0,stanley
1774401148.5714,20.72770125,-103.56679975,261.53,181.13,-80.4,-0.5986,-0.8,1900,1500,0.3,1.386,0,stanley
1774401148.6117,20.72770117,-103.56679975,260.78,181.13,-79.65,-0.6156,-0.8,1900,1500,0.3,1.384,0,stanley
1774401148.6515,20.72770117,-103.56679975,260.78,181.13,-79.65,-0.6156,-0.8,1900,1500,0.3,1.384,0,stanley
1774401148.6916,20.72770117,-103.56679975,260.78,181.13,-79.65,-0.6156,-0.8,1900,1500,0.3,1.384,0,stanley
1774401148.7314,20.72770117,-103.56679975,260.78,181.13,-79.65,-0.6156,-0.8,1900,1500,0.3,1.384,0,stanley
1774401148.7715,20.72770108,-103.56679975,260.02,181.13,-78.89,-0.6327,-0.8,1900,1500,0.3,1.382,0,stanley
1774401148.8117,20.72770108,-103.56679967,259.9,181.13,-78.77,-0.6258,-0.8,1900,1500,0.3,1.373,0,stanley
1774401148.8515,20.72770108,-103.56679967,258.38,181.13,-77.25,-0.6428,-0.8,1900,1500,0.3,1.373,0,stanley
1774401148.8916,20.72770108,-103.56679967,258.38,181.13,-77.25,-0.6428,-0.8,1900,1500,0.3,1.373,0,stanley
1774401148.9317,20.72770108,-103.56679967,258.38,181.13,-77.25,-0.6428,-0.8,1900,1500,0.3,1.373,0,stanley
1774401148.9715,20.727701,-103.56679967,257.63,181.13,-76.5,-0.6599,-0.8,1900,1500,0.3,1.371,0,stanley
1774401149.0117,20.727701,-103.56679975,257.78,181.13,-76.65,-0.6667,-0.8,1900,1500,0.3,1.38,0,stanley
1774401149.0515,20.72770092,-103.56679967,256.88,181.13,-75.75,-0.6769,-0.8,1900,1500,0.3,1.369,0,stanley
1774401149.0915,20.72770092,-103.56679967,256.88,181.13,-75.75,-0.6769,-0.8,1900,1500,0.3,1.369,0,stanley
1774401149.1316,20.72770092,-103.56679967,255.4,181.13,-74.27,-0.6939,-0.8,1900,1500,0.3,1.369,0,stanley
1774401149.1715,20.72770092,-103.56679967,255.4,181.13,-74.27,-0.6939,-0.8,1900,1500,0.3,1.369,0,stanley
1774401149.2116,20.72770083,-103.56679967,254.67,181.13,-73.54,-0.711,-0.8,1900,1500,0.3,1.367,0,stanley
1774401149.2516,20.72770083,-103.56679967,254.67,181.13,-73.54,-0.711,-0.8,1900,1500,0.3,1.367,0,stanley
1774401149.2916,20.72770075,-103.56679967,253.94,181.13,-72.81,-0.728,-0.8,1900,1500,0.3,1.366,0,stanley
1774401149.3316,20.72770083,-103.56679958,253.01,181.13,-71.88,-0.7211,-0.8,1900,1500,0.3,1.359,0,stanley
1774401149.3716,20.72770083,-103.56679958,253.01,181.13,-71.88,-0.7211,-0.8,1900,1500,0.3,1.359,0,stanley
1774401149.4116,20.72770083,-103.56679958,253.01,181.13,-71.88,-0.7211,-0.8,1900,1500,0.3,1.359,0,stanley
1774401149.4515,20.72770075,-103.56679958,252.29,181.13,-71.16,-0.7381,-0.8,1900,1500,0.3,1.357,0,stanley
1774401149.4916,20.72770067,-103.56679958,251.57,181.13,-70.44,-0.7552,-0.8,1900,1500,0.3,1.355,0,stanley
1774401149.5314,20.72770058,-103.5667995,250.62,181.13,-69.49,-0.7653,-0.8,1900,1500,0.3,1.345,0,stanley
1774401149.5715,20.72770067,-103.5667995,249.91,181.13,-68.78,-0.7653,-0.8,1900,1500,0.3,1.347,0,stanley
1774401149.6114,20.72770067,-103.5667995,249.91,181.13,-68.78,-0.7653,-0.8,1900,1500,0.3,1.347,0,stanley
1774401149.6516,20.72770067,-103.5667995,249.91,181.13,-68.78,-0.7653,-0.8,1900,1500,0.3,1.347,0,stanley
1774401149.6914,20.72770058,-103.56679942,248.95,181.13,-67.82,-0.7755,-0.8,1900,1500,0.3,1.336,0,stanley
1774401149.7316,20.72770058,-103.56679942,248.95,181.13,-67.82,-0.7755,-0.8,1900,1500,0.3,1.336,0,stanley
1774401149.7716,20.7277005,-103.56679942,248.24,181.13,-67.11,-0.7925,-0.8,1900,1500,0.3,1.335,0,stanley
1774401149.8117,20.72770067,-103.56679933,247.97,181.13,-66.84,-0.7686,-0.8,1900,1500,0.3,1.33,0,stanley
1774401149.8516,20.72770058,-103.56679925,247.54,181.13,-66.41,-0.7856,-0.8,1900,1500,0.3,1.319,0,stanley
1774401149.8917,20.7277005,-103.56679925,246.84,181.13,-65.72,-0.8027,-0.8,1900,1500,0.3,1.318,0,stanley
1774401149.9316,20.7277005,-103.56679925,246.84,181.13,-65.72,-0.8027,-0.8,1900,1500,0.3,1.318,0,stanley
1774401149.9715,20.72770042,-103.56679917,245.87,181.13,-64.74,-0.8128,-0.8,1900,1500,0.3,1.307,0,stanley
1774401150.0116,20.72770042,-103.56679917,245.87,181.13,-64.74,-0.8128,-0.8,1900,1500,0.3,1.307,0,stanley
1774401150.0515,20.72770042,-103.56679917,245.87,181.13,-64.74,-0.8128,-0.8,1900,1500,0.3,1.307,0,stanley
1774401150.0916,20.72770033,-103.56679908,244.89,181.13,-63.76,-0.823,-0.8,1900,1500,0.3,1.297,0,stanley
1774401150.1315,20.72770025,-103.56679917,243.89,181.13,-62.76,-0.84,-0.8,1900,1500,0.3,1.304,0,stanley
1774401150.1715,20.72770025,-103.56679908,243.57,181.13,-62.45,-0.8331,-0.8,1900,1500,0.3,1.296,0,stanley
1774401150.2116,20.72770025,-103.56679908,242.21,181.13,-61.08,-0.8502,-0.8,1900,1500,0.3,1.296,0,stanley
1774401150.2516,20.72770017,-103.56679908,241.54,181.13,-60.41,-0.8672,-0.8,1900,1500,0.3,1.294,0,stanley
1774401150.2915,20.72770017,-103.566799,241.19,181.13,-60.07,-0.8603,-0.8,1900,1500,0.3,1.286,0,stanley
1774401150.3315,20.72770008,-103.566799,240.53,181.13,-59.4,-0.8773,-0.8,1900,1600,0.3,1.284,0,stanley
1774401150.3715,20.7277,-103.566799,239.87,341.63,101.76,-0.8944,0.8,1100,1500,0.3,1.283,0,stanley
1774401150.4116,20.72769992,-103.56679892,238.85,341.63,102.78,-0.9045,0.8,1100,1500,0.3,1.273,0,stanley
1774401150.4515,20.72769992,-103.56679892,238.85,341.63,102.78,-0.9045,0.8,1100,1500,0.3,1.273,0,stanley
1774401150.4915,20.72769983,-103.56679883,237.83,341.63,103.8,-0.9147,0.8,1100,1500,0.3,1.263,0,stanley
1774401150.5315,20.72769992,-103.56679883,237.19,341.63,104.44,-0.9147,0.8,1100,1500,0.3,1.264,0,stanley
1774401150.5715,20.72769992,-103.56679883,237.19,341.63,104.44,-0.9147,0.8,1100,1500,0.3,1.264,0,stanley
1774401150.6116,20.72769983,-103.56679883,236.56,341.63,105.07,-0.9317,0.8,1100,1500,0.3,1.263,0,stanley
1774401150.6515,20.72769967,-103.56679892,236.17,341.63,105.46,-0.9487,0.8,1100,1500,0.3,1.269,0,stanley
1774401150.6915,20.72769958,-103.56679892,235.54,341.63,106.09,-0.9658,0.8,1100,1500,0.3,1.268,0,stanley
1774401150.7315,20.72769967,-103.56679892,236.17,341.63,105.46,-0.9487,0.8,1100,1500,0.3,1.269,0,stanley
1774401150.7715,20.72769975,-103.566799,237.19,341.63,104.44,-0.9386,0.8,1100,1500,0.3,1.279,0,stanley
1774401150.8116,20.72769975,-103.566799,237.19,341.63,104.44,-0.9386,0.8,1100,1500,0.3,1.279,0,stanley
1774401150.8515,20.72769975,-103.56679892,238.85,341.63,102.78,-0.9216,0.8,1100,1500,0.3,1.27,0,stanley
1774401150.8915,20.72769975,-103.56679892,238.85,341.63,102.78,-0.9216,0.8,1100,1500,0.3,1.27,0,stanley
1774401150.9318,20.72769983,-103.566799,239.87,341.63,101.76,-0.9114,0.8,1100,1500,0.3,1.28,0,stanley
1774401150.9716,20.72769975,-103.56679892,240.87,341.63,100.76,-0.9114,0.8,1100,1500,0.3,1.27,0,stanley
1774401151.0117,20.72769975,-103.56679892,240.87,341.63,100.76,-0.9114,0.8,1100,1500,0.3,1.27,0,stanley
1774401151.0515,20.72769975,-103.56679892,240.87,341.63,100.76,-0.9114,0.8,1100,1500,0.3,1.27,0,stanley
1774401151.0915,20.72769983,-103.56679892,241.54,341.63,100.1,-0.8944,0.8,1100,1500,0.3,1.272,0,stanley
1774401151.1316,20.72769983,-103.566799,241.87,341.63,99.76,-0.9013,0.8,1100,1500,0.3,1.28,0,stanley
1774401151.1715,20.72769992,-103.566799,242.54,341.63,99.1,-0.8842,0.8,1100,1500,0.3,1.281,0,stanley
1774401151.2117,20.72769992,-103.56679892,242.21,341.63,99.43,-0.8773,0.8,1100,1500,0.3,1.273,0,stanley
1774401151.2554,20.72769983,-103.56679883,243.21,341.63,98.42,-0.8773,0.8,1100,1500,0.3,1.263,0,stanley
1774401151.2916,20.72769983,-103.56679875,243.53,341.63,98.11,-0.8773,0.8,1100,1500,0.3,1.254,0,stanley
1774401151.3316,20.72769992,-103.56679875,244.2,341.63,97.43,-0.8603,0.8,1100,1500,0.3,1.256,0,stanley
1774401151.3716,20.72769992,-103.56679883,244.51,341.63,97.12,-0.8672,0.8,1100,1500,0.3,1.264,0,stanley
1774401151.4117,20.7277,-103.56679892,244.89,341.63,96.74,-0.8502,0.8,1100,1500,0.3,1.274,0,stanley
1774401151.4515,20.7277,-103.56679892,244.89,341.63,96.74,-0.8502,0.8,1100,1500,0.3,1.274,0,stanley
1774401151.4915,20.72769992,-103.56679883,245.87,341.63,95.76,-0.8502,0.8,1100,1500,0.3,1.264,0,stanley
1774401151.5316,20.7277,-103.56679883,246.57,341.63,95.07,-0.8331,0.8,1100,1500,0.3,1.266,0,stanley
1774401151.5714,20.7277,-103.56679883,246.57,341.63,95.07,-0.8331,0.8,1100,1500,0.3,1.266,0,stanley
1774401151.6117,20.72769992,-103.56679875,247.54,341.63,94.09,-0.8331,0.8,1100,1500,0.3,1.256,0,stanley
1774401151.6515,20.7277,-103.56679875,248.24,341.63,93.39,-0.8161,0.8,1100,1500,0.3,1.257,0,stanley
1774401151.6915,20.7277,-103.56679875,248.24,341.63,93.39,-0.8161,0.8,1100,1500,0.3,1.257,0,stanley
1774401151.7315,20.7277,-103.56679875,248.24,341.63,93.39,-0.8161,0.8,1100,1500,0.3,1.257,0,stanley
1774401151.7715,20.72770008,-103.56679875,248.95,341.63,92.68,-0.7991,0.8,1100,1500,0.3,1.258,0,stanley
1774401151.8118,20.7277,-103.56679883,249.91,341.63,91.72,-0.8059,0.8,1100,1500,0.3,1.266,0,stanley
1774401151.8515,20.7277,-103.56679883,249.91,341.63,91.72,-0.8059,0.8,1100,1500,0.3,1.266,0,stanley
1774401151.8915,20.72770008,-103.56679867,250.62,341.63,91.01,-0.782,0.8,1100,1500,0.3,1.25,0,stanley
1774401151.9316,20.72770008,-103.56679867,250.62,341.63,91.01,-0.782,0.8,1100,1500,0.3,1.25,0,stanley
1774401151.9717,20.72770008,-103.56679867,250.62,341.63,91.01,-0.782,0.8,1100,1500,0.3,1.25,0,stanley
1774401152.0117,20.72770008,-103.56679875,252.29,341.63,89.34,-0.7719,0.8,1100,1500,0.3,1.258,0,stanley
1774401152.0516,20.72770008,-103.56679875,252.29,341.63,89.34,-0.7719,0.8,1100,1500,0.3,1.258,0,stanley
1774401152.0915,20.72770008,-103.56679867,252.07,341.63,89.56,-0.765,0.8,1100,1500,0.3,1.25,0,stanley
1774401152.1316,20.72770008,-103.56679875,252.29,341.63,89.34,-0.7719,0.8,1100,1500,0.3,1.258,0,stanley
1774401152.1717,20.72770017,-103.56679875,253.01,341.63,88.62,-0.7548,0.8,1100,1500,0.3,1.26,0,stanley
1774401152.2118,20.72770017,-103.56679875,253.01,341.63,88.62,-0.7548,0.8,1100,1500,0.3,1.26,0,stanley
1774401152.2517,20.72770017,-103.56679858,253.01,341.63,88.62,-0.748,0.8,1100,1500,0.3,1.243,0,stanley
1774401152.2916,20.72770008,-103.56679858,253.74,341.63,87.89,-0.748,0.8,1100,1500,0.3,1.241,0,stanley
1774401152.3315,20.72770017,-103.56679867,254.67,341.63,86.96,-0.7378,0.8,1100,1500,0.3,1.251,0,stanley
1774401152.3715,20.72770017,-103.56679867,254.67,341.63,86.96,-0.7378,0.8,1100,1500,0.3,1.251,0,stanley
1774401152.4116,20.72770025,-103.56679867,255.4,341.63,86.23,-0.7208,0.8,1100,1500,0.3,1.253,0,stanley
1774401152.4515,20.72770025,-103.5667985,255.4,341.63,86.23,-0.7139,0.8,1100,1500,0.3,1.236,0,stanley
1774401152.4916,20.72770025,-103.56679858,255.22,341.63,86.41,-0.7139,0.8,1100,1500,0.3,1.244,0,stanley
1774401152.5317,20.72770017,-103.56679867,256.14,341.63,85.49,-0.7208,0.8,1100,1500,0.3,1.251,0,stanley
1774401152.5716,20.72770025,-103.56679858,257.04,341.63,84.59,-0.7037,0.8,1100,1500,0.3,1.244,0,stanley
1774401152.6116,20.72770025,-103.56679858,257.04,341.63,84.59,-0.7037,0.8,1100,1500,0.3,1.244,0,stanley
1774401152.6515,20.72770025,-103.56679858,257.04,341.63,84.59,-0.7037,0.8,1100,1500,0.3,1.244,0,stanley
1774401152.6915,20.72770025,-103.56679858,257.04,341.63,84.59,-0.7037,0.8,1100,1500,0.3,1.244,0,stanley
1774401152.7315,20.72770025,-103.56679858,258.52,341.63,83.11,-0.6867,0.8,1100,1500,0.3,1.244,0,stanley
1774401152.7714,20.72770025,-103.5667985,258.66,341.63,82.97,-0.6867,0.8,1100,1500,0.3,1.236,0,stanley
1774401152.8115,20.72770025,-103.56679842,258.52,341.63,83.11,-0.6798,0.8,1100,1500,0.3,1.227,0,stanley
1774401152.8516,20.72770025,-103.5667985,258.66,341.63,82.97,-0.6867,0.8,1100,1500,0.3,1.236,0,stanley
1774401152.8916,20.72770033,-103.5667985,259.4,341.63,82.23,-0.6697,0.8,1100,1500,0.3,1.238,0,stanley
1774401152.9315,20.72770025,-103.5667985,260.14,341.63,81.49,-0.6697,0.8,1100,1500,0.3,1.236,0,stanley
1774401152.9717,20.72770033,-103.56679842,261.0,341.63,80.63,-0.6526,0.8,1100,1500,0.3,1.229,0,stanley
1774401153.0116,20.72770033,-103.56679842,261.0,341.63,80.63,-0.6526,0.8,1100,1500,0.3,1.229,0,stanley
1774401153.0516,20.72770033,-103.56679842,261.0,341.63,80.63,-0.6526,0.8,1100,1500,0.3,1.229,0,stanley
1774401153.0916,20.72770033,-103.56679842,262.48,341.63,79.15,-0.6356,0.8,1100,1500,0.3,1.229,0,stanley
1774401153.1316,20.72770033,-103.56679842,262.48,341.63,79.15,-0.6356,0.8,1100,1500,0.3,1.229,0,stanley
1774401153.1717,20.72770033,-103.56679833,262.39,341.63,79.24,-0.6287,0.8,1100,1500,0.3,1.221,0,stanley
1774401153.2116,20.72770033,-103.56679833,262.39,341.63,79.24,-0.6287,0.8,1100,1500,0.3,1.221,0,stanley
1774401153.2515,20.72770042,-103.56679833,263.14,341.63,78.49,-0.6117,0.8,1100,1500,0.3,1.222,0,stanley
1774401153.2916,20.72770033,-103.56679833,263.9,341.63,77.74,-0.6117,0.8,1100,1500,0.3,1.221,0,stanley
1774401153.3315,20.72770042,-103.56679825,264.72,341.63,76.91,-0.5947,0.8,1100,1500,0.3,1.214,0,stanley
1774401153.3716,20.72770042,-103.56679825,264.72,341.63,76.91,-0.5947,0.8,1100,1500,0.3,1.214,0,stanley
1774401153.4116,20.72770042,-103.56679825,264.72,341.63,76.91,-0.5947,0.8,1100,1500,0.3,1.214,0,stanley
1774401153.4515,20.72770042,-103.56679825,266.22,341.63,75.41,-0.5776,0.8,1100,1500,0.3,1.214,0,stanley
